Time|s,zon.T|degC
3114000,21.826868
3114900,21.824427
3115800,21.822199
3116700,21.820063
3117600,21.817926
3118500,21.815027
3119400,21.809015
3120300,21.799616
3121200,21.789057
3122100,21.78039
3123000,21.774317
3123900,21.770014
3124800,21.766474
3125700,21.762568
3126600,21.757685
3127500,21.75207
3128400,21.746485
3129300,21.742151
3130200,21.739801
3131100,21.73916
3132000,21.739069
3132900,21.738214
3133800,21.736628
3134700,21.734674
3135600,21.732508
3136500,21.73028
3137400,21.728174
3138300,21.726374
3139200,21.725153
3140100,21.725733
3141000,21.731379
3141900,21.74325
3142800,21.759546
3143700,21.777765
3144600,21.797693
3145500,21.819025
3146400,21.840723
3147300,21.86178
3148200,21.882532
3149100,21.903437
3150000,21.924738
3150900,21.946558
3151800,21.968927
3152700,21.991816
3153017.5,21.999994
3153017.5,21.999994
3153600,21.819666
3154500,21.303034
3155400,20.859919
3156300,20.548578
3157200,20.344416
3158100,20.21557
3159000,20.136957
3159900,20.090113
3160800,20.06161
3161700,20.042444
3162600,20.02865
3163500,20.018091
3164400,20.009272
3165300,20.001215
3165439.5,19.999994
3165439.5,19.999994
3166200,20.232294
3167100,20.779047
3168000,21.253717
3168900,21.581507
3169800,21.78924
3170700,21.914972
3171600,21.988459
3171802.2,21.999994
3171802.2,21.999994
3172500,21.7698
3173400,21.248957
3174300,20.80865
3175200,20.49145
3176100,20.272821
3177000,20.12295
3177900,20.018671
3178099.5,19.999994
3178099.5,19.999994
3178800,20.15426
3179700,20.649256
3180600,21.09875
3181500,21.413141
3182400,21.613947
3183300,21.73498
3184200,21.80105
3185100,21.83169
3186000,21.842829
3186900,21.847254
3187800,21.852015
3188700,21.85827
3189600,21.863733
3190500,21.86532
3191400,21.86352
3192300,21.859491
3193200,21.853754
3194100,21.84643
3195000,21.837458
3195900,21.827173
3196800,21.816675
3197700,21.8081
3198600,21.80398
3199500,21.804377
3200400,21.806635
3201300,21.807184
3202200,21.804987
3203100,21.800867
3204000,21.796381
3204900,21.793207
3205800,21.791956
3206700,21.791956
3207600,21.79217
3208500,21.79162
3209400,21.790369
3210300,21.788813
3211200,21.787012
3212100,21.785059
3213000,21.783014
3213900,21.78094
3214800,21.778864
3215700,21.777094
3216600,21.7763
3217500,21.776667
3218400,21.77749
3219300,21.776514
3220200,21.769587
3221100,21.757227
3222000,21.744013
3222900,21.735498
3223800,21.732111
3224700,21.73318
3225600,21.73855
3226500,21.747889
3227400,21.7604
3228300,21.775324
3229200,21.79217
3230100,21.810724
3231000,21.830835
3231900,21.85238
3232800,21.875269
3233700,21.89892
3234600,21.921717
3235500,21.943293
3236400,21.964655
3237300,21.987879
3237723,21.999994
3237723,21.999994
3238200,21.874018
3239100,21.37121
3240000,20.91894
3240900,20.595697
3241800,20.380945
3242700,20.24322
3243600,20.156824
3244500,20.103724
3245400,20.071833
3246300,20.053247
3247200,20.042902
3248100,20.037409
3249000,20.034266
3249900,20.031946
3250800,20.029657
3251700,20.027094
3252600,20.024073
3253500,20.019892
3254400,20.013391
3255300,20.003504
3255565.2,19.999994
3255565.2,19.999994
3256200,20.16369
3257100,20.692102
3258000,21.178278
3258900,21.517847
3259800,21.73324
3260700,21.863825
3261600,21.940424
3262500,21.983881
3263035.2,21.999994
3263035.2,21.999994
3263400,21.919275
3264300,21.416834
3265200,20.928675
3266100,20.569513
3267000,20.325281
3267900,20.163965
3268800,20.057886
3269505.8,19.999994
3269505.8,19.999994
3269700,20.005213
3270600,20.37948
3271500,20.895288
3272400,21.296778
3273300,21.564661
3274200,21.733301
3275100,21.836939
3276000,21.900507
3276900,21.940271
3277800,21.965937
3278700,21.983118
3279600,21.995142
3280063.2,21.999994
3280063.2,21.999994
3280500,21.882776
3281400,21.36239
3282300,20.88122
3283200,20.530695
3284100,20.291376
3285000,20.13122
3285900,20.024012
3286161.2,19.999994
3286161.2,19.999994
3286800,20.129541
3287700,20.622156
3288600,21.084742
3289500,21.41189
3290400,21.622889
3291300,21.754328
3292200,21.835169
3293100,21.88476
3294000,21.915277
3294900,21.934198
3295800,21.94613
3296700,21.953821
3297600,21.958918
3298500,21.962458
3299400,21.965082
3300300,21.967157
3301200,21.968866
3302100,21.970392
3303000,21.971766
3303900,21.973078
3304800,21.974329
3305700,21.97558
3306600,21.9768
3307500,21.977991
3308400,21.979181
3309300,21.980127
3310200,21.980341
3311100,21.979944
3312000,21.97964
3312900,21.980646
3313800,21.983606
3314700,21.988703
3315600,21.995935
3316019,21.999994
3316019,21.999994
3316500,21.862482
3317400,21.340876
3318300,20.872553
3319200,20.53805
3320100,20.316584
3321000,20.176111
3321900,20.090052
3322800,20.039057
3323700,20.009974
3324213,19.999994
3324213,19.999994
3324600,20.063654
3325500,20.54922
3326400,21.082392
3327300,21.482264
3328200,21.752192
3329100,21.929804
3329592.5,21.999994
3329592.5,21.999994
3330000,21.939814
3330900,21.496271
3331800,21.061457
3332700,20.743769
3333600,20.530695
3334500,20.39297
3335400,20.30581
3336300,20.251337
3337200,20.217585
3338100,20.19671
3339000,20.183832
3339900,20.175531
3340800,20.169336
3341700,20.163416
3342600,20.15655
3343500,20.14831
3344400,20.138819
3345300,20.128504
3346200,20.117548
3347100,20.106226
3348000,20.094599
3348900,20.082788
3349800,20.070826
3350700,20.05874
3351600,20.046595
3352500,20.034998
3353400,20.025537
3354300,20.018427
3355200,20.012201
3356100,20.004725
3356570.8,19.999994
3356570.8,19.999994
3357000,20.077967
3357900,20.569452
3358800,21.087244
3359700,21.465967
3360600,21.713678
3361500,21.869318
3362400,21.96612
3362850.8,21.999994
3362850.8,21.999994
3363300,21.899866
3364200,21.410578
3365100,20.952204
3366000,20.617517
3366900,20.389002
3367800,20.236353
3368700,20.134668
3369600,20.066156
3370500,20.019007
3370974.8,19.999994
3370974.8,19.999994
3371400,20.067957
3372300,20.545038
3373200,21.054193
3374100,21.428095
3375000,21.674158
3375900,21.83053
3376800,21.929163
3377700,21.991693
3377856.5,21.999994
3377856.5,21.999994
3378600,21.745508
3379500,21.230951
3380400,20.80694
3381300,20.50741
3382200,20.305567
3383100,20.171198
3384000,20.081385
3384900,20.020197
3385282.2,19.999994
3385282.2,19.999994
3385800,20.096613
3386700,20.587275
3387600,21.078669
3388500,21.433588
3389400,21.66598
3390300,21.81338
3391200,21.906153
3392100,21.96435
3392972.2,21.999994
3392972.2,21.999994
3393000,22.000238
3393900,21.626856
3394800,21.110468
3395700,20.707087
3396600,20.42724
3397500,20.241236
3398400,20.120234
3399300,20.042658
3400054,19.999994
3400054,19.999994
3400200,20.003687
3401100,20.371607
3402000,20.905176
3402900,21.328943
3403800,21.618006
3404700,21.806665
3405600,21.929865
3406336.8,21.999994
3406336.8,21.999994
3406500,21.992456
3407400,21.593012
3408300,21.12176
3409200,20.768213
3410100,20.53097
3411000,20.379725
3411900,20.286646
3412800,20.231379
3413700,20.199854
3414600,20.182611
3415500,20.174036
3416400,20.171076
3417300,20.17251
3418200,20.176752
3419100,20.182825
3420000,20.19015
3420900,20.198542
3421800,20.207972
3422700,20.218042
3423600,20.228052
3424500,20.23736
3425400,20.245539
3426300,20.252344
3427200,20.257257
3428100,20.25979
3429000,20.259607
3429900,20.2568
3430800,20.251734
3431700,20.244806
3432600,20.236048
3433500,20.225855
3434400,20.215296
3435300,20.2055
3436200,20.19732
3437100,20.190516
3438000,20.184168
3438900,20.17721
3439800,20.16955
3440700,20.161493
3441600,20.153101
3442500,20.144434
3443400,20.135523
3444300,20.126368
3445200,20.11709
3446100,20.108088
3447000,20.100061
3447900,20.093134
3448800,20.086603
3449700,20.07879
3450600,20.068018
3451500,20.054377
3452400,20.040003
3453300,20.027369
3454200,20.017206
3455100,20.008783
3456000,20.001001
3456112,19.999994
3456112,19.999994
3456900,20.245264
3457800,20.791193
3458700,21.259912
3459600,21.582819
3460500,21.788813
3461400,21.915735
3462300,21.992517
3462418,21.999994
3462418,21.999994
3463200,21.729609
3464100,21.218012
3465000,20.80047
3465900,20.506739
3466800,20.30929
3467700,20.177088
3468600,20.086603
3469500,20.022943
3469915.8,19.999994
3469915.8,19.999994
3470400,20.083185
3471300,20.566767
3472200,21.063654
3473100,21.424921
3474000,21.661158
3474900,21.809961
3475800,21.902765
3476700,21.96081
3477600,21.997644
3477673.2,21.999994
3477673.2,21.999994
3478500,21.685633
3479400,21.163568
3480300,20.74502
3481200,20.451624
3482100,20.254816
3483000,20.125055
3483900,20.040339
3484521.5,19.999994
3484521.5,19.999994
3484800,20.022272
3485700,20.443933
3486600,20.970484
3487500,21.380274
3488400,21.661585
3489300,21.846766
3490200,21.969233
3490494.8,21.999994
3490494.8,21.999994
3491100,21.845179
3492000,21.364588
3492900,20.947199
3493800,20.652704
3494700,20.45965
3495600,20.338404
3496500,20.265314
3497400,20.22375
3498300,20.20254
3499200,20.194391
3500100,20.194605
3501000,20.20019
3501900,20.20907
3502800,20.219751
3503700,20.231012
3504600,20.24206
3505500,20.252558
3506400,20.262598
3507300,20.272394
3508200,20.281885
3509100,20.290888
3510000,20.299189
3510900,20.30691
3511800,20.314478
3512700,20.321344
3513600,20.3258
3514500,20.32644
3515400,20.323755
3516300,20.31872
3517200,20.312006
3518100,20.30401
3519000,20.29513
3519900,20.285608
3520800,20.275629
3521700,20.265162
3522600,20.253931
3523500,20.242304
3524400,20.231348
3525300,20.222254
3526200,20.214716
3527100,20.208094
3528000,20.20196
3528900,20.1961
3529800,20.190454
3530700,20.18493
3531600,20.179438
3532500,20.17364
3533400,20.166742
3534300,20.158625
3535200,20.150202
3536100,20.142572
3537000,20.135828
3537900,20.129602
3538800,20.123652
3539700,20.117853
3540600,20.112177
3541500,20.106531
3542400,20.100916
3543300,20.095026
3544200,20.08822
3545100,20.080408
3546000,20.07232
3546900,20.064875
3547800,20.058191
3548700,20.051905
3549600,20.045893
3550500,20.039972
3551400,20.034143
3552300,20.028376
3553200,20.022608
3554100,20.016321
3555000,20.008081
3555716.5,19.999994
3555716.5,19.999994
3555900,20.013117
3556800,20.414484
3557700,20.955133
3558600,21.37649
3559500,21.659662
3560400,21.83999
3561300,21.951715
3561889,21.999994
3561889,21.999994
3562200,21.952692
3563100,21.489313
3564000,21.0115
3564900,20.654322
3565800,20.408442
3566700,20.24386
3567600,20.134516
3568500,20.061884
3569400,20.01391
3569752.5,19.999994
3569752.5,19.999994
3570300,20.115107
3571200,20.623255
3572100,21.12356
3573000,21.486933
3573900,21.728876
3574800,21.887537
3575700,21.993982
3575762,21.999994
3575762,21.999994
3576600,21.726831
3577500,21.246515
3578400,20.864344
3579300,20.602533
3580200,20.434046
3581100,20.330225
3582000,20.269464
3582900,20.236933
3583800,20.22262
3584700,20.220148
3585600,20.225306
3586500,20.235529
3587400,20.249079
3588300,20.264917
3589200,20.28222
3590100,20.29983
3591000,20.315699
3591900,20.329157
3592800,20.34112
3593700,20.35409
3594600,20.371546
3595500,20.392817
3596400,20.413202
3597300,20.42666
3598200,20.430628
3599100,20.42663
3600000,20.41833
3600900,20.409937
3601800,20.402735
3602700,20.396112
3603600,20.388605
3604500,20.378107
3605400,20.362513
3606300,20.34289
3607200,20.322718
3608100,20.305475
3609000,20.29098
3609900,20.277887
3610800,20.265741
3611700,20.25387
3612600,20.241938
3613500,20.229883
3614400,20.218042
3615300,20.20733
3616200,20.199549
3617100,20.195002
3618000,20.19198
3618900,20.18841
3619800,20.184076
3620700,20.179316
3621600,20.174372
3622500,20.169245
3623400,20.164057
3624300,20.158808
3625200,20.15359
3626100,20.148554
3627000,20.144312
3627900,20.141108
3628800,20.138819
3629700,20.137445
3630600,20.137415
3631500,20.138391
3632400,20.138971
3633300,20.137934
3634200,20.135462
3635100,20.132074
3636000,20.128138
3636900,20.123926
3637800,20.119532
3638700,20.115046
3639600,20.110468
3640500,20.105677
3641400,20.100092
3642300,20.093378
3643200,20.085627
3644100,20.07702
3645000,20.0675
3645900,20.057245
3646800,20.046625
3647700,20.036219
3648600,20.0263
3649500,20.016901
3650400,20.008142
3651292.8,19.999994
3651292.8,19.999994
3651300,19.999964
3652200,20.31286
3653100,20.862726
3654000,21.315485
3654900,21.625849
3655800,21.82635
3656700,21.954096
3657154.5,21.999994
3657154.5,21.999994
3657600,21.911127
3658500,21.43783
3659400,20.990717
3660300,20.665522
3661200,20.446497
3662100,20.303492
3663000,20.211329
3663900,20.152277
3664800,20.114588
3665700,20.090662
3666600,20.075861
3667500,20.06698
3668400,20.062037
3669300,20.059534
3670200,20.057764
3671100,20.055567
3672000,20.05227
3672900,20.047327
3673800,20.040369
3674700,20.031794
3675600,20.022547
3676500,20.013483
3677400,20.004633
3677906,19.999994
3677906,19.999994
3678300,20.066248
3679200,20.551905
3680100,21.08288
3681000,21.47973
3681900,21.746058
3682800,21.919428
3683400.8,21.999994
3683400.8,21.999994
3683700,21.969904
3684600,21.543634
3685500,21.091608
3686400,20.754938
3687300,20.525476
3688200,20.371058
3689100,20.265833
3690000,20.193537
3690900,20.144892
3691800,20.112116
3692700,20.089472
3693600,20.072748
3694500,20.059137
3695400,20.047297
3696300,20.036646
3697200,20.026636
3698100,20.016993
3699000,20.007532
3699723,19.999994
3699723,19.999994
3699900,20.012476
3700800,20.412928
3701700,20.95495
3702600,21.376337
3703500,21.657953
3704400,21.836756
3705300,21.948969
3705905.8,21.999994
3705905.8,21.999994
3706200,21.958948
3707100,21.503809
3708000,21.028986
3708900,20.674433
3709800,20.431574
3710700,20.270166
3711600,20.163782
3712500,20.093042
3713400,20.044153
3714300,20.008814
3714574.5,19.999994
3714574.5,19.999994
3715200,20.15124
3716100,20.671778
3717000,21.15835
3717900,21.503473
3718800,21.727625
3719700,21.868982
3720600,21.957666
3721238.8,21.999994
3721238.8,21.999994
3721500,21.964777
3722400,21.50921
3723300,21.024652
3724200,20.660517
3725100,20.409388
3726000,20.241419
3726900,20.130579
3727800,20.057245
3728700,20.00799
3728885,19.999994
3728885,19.999994
3729600,20.189142
3730500,20.71432
3731400,21.183954
3732300,21.51269
3733200,21.725183
3734100,21.858667
3735000,21.941004
3735900,21.991388
3736109.5,21.999994
3736109.5,21.999994
3736800,21.767176
3737700,21.24676
3738600,20.813135
3739500,20.507563
3740400,20.303156
3741300,20.168238
3742200,20.07931
3743100,20.020258
3743515.8,19.999994
3743515.8,19.999994
3744000,20.086084
3744900,20.574183
3745800,21.07522
3746700,21.44076
3747600,21.681452
3748500,21.834925
3749400,21.932611
3750300,21.995874
3750374,21.999994
3750374,21.999994
3751200,21.702845
3752100,21.194971
3753000,20.788996
3753900,20.507715
3754800,20.322351
3755700,20.202082
3756600,20.123835
3757500,20.072443
3758400,20.038752
3759300,20.017237
3760200,20.003595
3760526.5,19.999994
3760526.5,19.999994
3761100,20.138025
3762000,20.664698
3762900,21.170435
3763800,21.533625
3764700,21.772242
3765600,21.924921
3766252,21.999994
3766252,21.999994
3766500,21.978388
3767400,21.55514
3768300,21.08996
3769200,20.740961
3770100,20.503107
3771000,20.346949
3771900,20.245905
3772800,20.180292
3773700,20.136621
3774600,20.106348
3775500,20.084223
3776400,20.06701
3777300,20.052729
3778200,20.040186
3779100,20.02862
3780000,20.01745
3780900,20.006006
3781333.8,19.999994
3781333.8,19.999994
3781800,20.089533
3782700,20.585413
3783600,21.093653
3784500,21.461298
3785400,21.699335
3786300,21.847132
3787200,21.93783
3788100,21.99444
3788213.8,21.999994
3788213.8,21.999994
3789000,21.719995
3789900,21.206385
3790800,20.789515
3791700,20.495996
3792600,20.298578
3793500,20.167719
3794400,20.080896
3795300,20.022577
3795766.8,19.999994
3795766.8,19.999994
3796200,20.068018
3797100,20.542994
3798000,21.048578
3798900,21.419397
3799800,21.661432
3800700,21.812403
3801600,21.90539
3802500,21.963495
3803387,21.999994
3803387,21.999994
3803400,22.000269
3804300,21.636194
3805200,21.119623
3806100,20.714228
3807000,20.431879
3807900,20.242792
3808800,20.11764
3809700,20.03451
3810212.5,19.999994
3810212.5,19.999994
3810600,20.047968
3811500,20.500544
3812400,21.004389
3813300,21.37832
3814200,21.624628
3815100,21.780268
3816000,21.877405
3816900,21.938227
3817800,21.976831
3818616,21.999994
3818616,21.999994
3818700,21.99615
3819600,21.587
3820500,21.071772
3821400,20.674433
3822300,20.399225
3823200,20.215296
3824100,20.092981
3825000,20.008875
3825115.8,19.999994
3825115.8,19.999994
3825900,20.203089
3826800,20.71374
3827700,21.160303
3828600,21.471674
3829500,21.67364
3830400,21.801874
3831300,21.883448
3832200,21.936274
3833100,21.971674
3834000,21.996698
3834142.5,21.999994
3834142.5,21.999994
3834900,21.720789
3835800,21.194574
3836700,20.76629
3837600,20.46615
3838500,20.26684
3839400,20.138208
3840300,20.056482
3841200,20.004633
3841304,19.999994
3841304,19.999994
3842100,20.231134
3843000,20.763727
3843900,21.22436
3844800,21.545252
3845700,21.753962
3846600,21.887262
3847500,21.972864
3847890,21.999994
3847890,21.999994
3848400,21.87179
3849300,21.374964
3850200,20.925531
3851100,20.601282
3852000,20.382624
3852900,20.238367
3853800,20.141901
3854700,20.075678
3855600,20.029413
3856418.5,19.999994
3856418.5,19.999994
3856500,20.000666
3857400,20.34408
3858300,20.88479
3859200,21.3193
3860100,21.612848
3861000,21.79931
3861900,21.915003
3862800,21.98623
3863038.8,21.999994
3863038.8,21.999994
3863700,21.791162
3864600,21.276514
3865500,20.8388
3866400,20.525812
3867300,20.313227
3868200,20.170801
3869100,20.074915
3870000,20.009241
3870157.2,19.999994
3870157.2,19.999994
3870900,20.193872
3871800,20.711817
3872700,21.169184
3873600,21.487146
3874500,21.691675
3875400,21.819666
3876300,21.899164
3877200,21.948786
3878100,21.980188
3878970.5,21.999994
3878970.5,21.999994
3879000,21.999811
3879900,21.615656
3880800,21.093409
3881700,20.685602
3882600,20.40069
3883500,20.208094
3884400,20.078943
3885204.5,19.999994
3885204.5,19.999994
3885300,19.99676
3886200,20.313166
3887100,20.827265
3888000,21.240503
3888900,21.518793
3889800,21.694635
3890700,21.802912
3891600,21.86883
3892500,21.9089
3893400,21.933283
3894300,21.948236
3895200,21.957392
3896100,21.962763
3897000,21.965204
3897900,21.965326
3898800,21.963648
3899700,21.96023
3900600,21.954218
3901500,21.946009
3902400,21.937342
3903300,21.930292
3904200,21.92547
3905100,21.922297
3906000,21.919855
3906900,21.917017
3907800,21.912897
3908700,21.907862
3909600,21.903528
3910500,21.901545
3911400,21.901758
3912300,21.903498
3913200,21.906305
3914100,21.909937
3915000,21.91424
3915900,21.919336
3916800,21.92547
3917700,21.932886
3918600,21.94198
3919500,21.952997
3920400,21.965967
3921300,21.98086
3922200,21.99798
3922299.5,21.999994
3922299.5,21.999994
3923100,21.696802
3924000,21.177576
3924900,20.76446
3925800,20.480219
3926700,20.295374
3927600,20.17898
3928500,20.107569
3929400,20.064814
3930300,20.040277
3931200,20.027643
3932100,20.023554
3933000,20.026209
3933900,20.033411
3934800,20.042322
3935700,20.0505
3936600,20.057642
3937500,20.064173
3938400,20.070002
3939300,20.07522
3940200,20.079798
3941100,20.083612
3942000,20.086573
3942900,20.088617
3943800,20.089655
3944700,20.089685
3945600,20.088678
3946500,20.086145
3947400,20.080835
3948300,20.072107
3949200,20.060572
3950100,20.047205
3951000,20.03222
3951900,20.015955
3952752.8,19.999994
3952752.8,19.999994
3952800,20.000086
3953700,20.329493
3954600,20.874079
3955500,21.316187
3956400,21.615625
3957300,21.804377
3958200,21.919153
3959100,21.98739
3959335,21.999994
3959335,21.999994
3960000,21.78625
3960900,21.267603
3961800,20.826746
3962700,20.510859
3963600,20.295649
3964500,20.150995
3965400,20.053156
3966080.8,19.999994
3966080.8,19.999994
3966300,20.008753
3967200,20.393671
3968100,20.906244
3969000,21.301233
3969900,21.563013
3970800,21.726923
3971700,21.826654
3972600,21.885553
3973500,21.919031
3974400,21.937464
3975300,21.9479
3976200,21.954645
3977100,21.959589
3978000,21.963129
3978900,21.96493
3979800,21.965326
3980700,21.964685
3981600,21.96319
3982500,21.96081
3983400,21.95724
3984300,21.952692
3985200,21.947931
3986100,21.943964
3987000,21.94137
3987900,21.94018
3988800,21.940088
3989700,21.940851
3990600,21.942743
3991500,21.945673
3992400,21.948908
3993300,21.950861
3994200,21.949152
3995100,21.944178
3996000,21.939478
3996900,21.938929
3997800,21.942072
3998700,21.947535
3999600,21.954584
4000500,21.962885
4001400,21.972162
4002300,21.982355
4003200,21.993372
4003706.5,21.999994
4003706.5,21.999994
4004100,21.904139
4005000,21.397364
4005900,20.92074
4006800,20.576288
4007700,20.345362
4008600,20.19604
4009500,20.101984
4010400,20.044336
4011300,20.010431
4011734.8,19.999994
4011734.8,19.999994
4012200,20.0899
4013100,20.593775
4014000,21.116144
4014900,21.502375
4015800,21.762232
4016700,21.93371
4017177.2,21.999994
4017177.2,21.999994
4017600,21.93374
4018500,21.487543
4019400,21.055506
4020300,20.740992
4021200,20.530481
4022100,20.39477
4023000,20.308832
4023900,20.255182
4024800,20.222315
4025700,20.20315
4026600,20.193048
4027500,20.188776
4028400,20.187769
4029300,20.188013
4030200,20.18841
4031100,20.188135
4032000,20.186518
4032900,20.182947
4033800,20.177027
4034700,20.168726
4035600,20.158258
4036500,20.145807
4037400,20.13125
4038300,20.115046
4039200,20.098291
4040100,20.08224
4041000,20.067713
4041900,20.054438
4042800,20.041407
4043700,20.027643
4044600,20.013147
4045395,19.999994
4045395,19.999994
4045500,20.00326
4046400,20.364588
4047300,20.905603
4048200,21.333704
4049100,21.619532
4050000,21.798487
4050900,21.908045
4051800,21.977106
4052208.5,21.999994
4052208.5,21.999994
4052700,21.874628
4053600,21.37063
4054500,20.908289
4055400,20.569696
4056300,20.336512
4057200,20.17837
4058100,20.070368
4058926.2,19.999994
4058926.2,19.999994
4059000,19.997278
4059900,20.305902
4060800,20.820734
4061700,21.2362
4062600,21.519129
4063500,21.702326
4064400,21.819147
4065300,21.892572
4066200,21.938684
4067100,21.968103
4068000,21.987665
4068764.2,21.999994
4068764.2,21.999994
4068900,21.987452
4069800,21.550074
4070700,21.038324
4071600,20.648706
4072500,20.378992
4073400,20.197992
4074300,20.077356
4075150.5,19.999994
4075150.5,19.999994
4075200,19.997461
4076100,20.2922
4077000,20.80926
4077900,21.23083
4078800,21.516687
4079700,21.698236
4080600,21.8099
4081500,21.877344
4082400,21.918024
4083300,21.943323
4084200,21.960077
4085100,21.972162
4086000,21.981928
4086900,21.990564
4087800,21.998713
4087942.8,21.999994
4087942.8,21.999994
4088700,21.712397
4089600,21.180414
4090500,20.750422
4091400,20.451166
4092300,20.253748
4093200,20.126795
4094100,20.046381
4094912.2,19.999994
4094912.2,19.999994
4095000,19.99975
4095900,20.338678
4096800,20.875635
4097700,21.31103
4098600,21.612879
4099500,21.814173
4100400,21.948847
4100860.2,21.999994
4100860.2,21.999994
4101300,21.918146
4102200,21.456018
4103100,21.018427
4104000,20.701654
4104900,20.489618
4105800,20.352686
4106700,20.2662
4107600,20.212336
4108500,20.17895
4109400,20.158014
4110300,20.14474
4111200,20.136377
4112100,20.13183
4113000,20.131342
4113900,20.133661
4114800,20.136164
4115700,20.136225
4116600,20.13357
4117500,20.128992
4118400,20.12301
4119300,20.116144
4120200,20.108637
4121100,20.100672
4122000,20.092402
4122900,20.083918
4123800,20.075342
4124700,20.066706
4125600,20.057917
4126500,20.048883
4127400,20.039606
4128300,20.030115
4129200,20.020441
4130100,20.010706
4131000,20.001032
4131096,19.999994
4131096,19.999994
4131900,20.252802
4132800,20.798792
4133700,21.265131
4134600,21.586878
4135500,21.793879
4136400,21.924189
4137213.2,21.999994
4137213.2,21.999994
4137300,22.0003
4138200,21.626215
4139100,21.135065
4140000,20.75387
4140900,20.48913
4141800,20.312006
4142700,20.19491
4143600,20.117273
4144500,20.065119
4145400,20.02926
4146300,20.003809
4146463,19.999994
4146463,19.999994
4147200,20.21078
4148100,20.747461
4149000,21.220575
4149900,21.550287
4150800,21.763025
4151700,21.896784
4152600,21.980585
4152885,21.999994
4152885,21.999994
4153500,21.82055
4154400,21.314081
4155300,20.875757
4156200,20.561975
4157100,20.35003
4158000,20.20962
4158900,20.11648
4159800,20.052607
4160700,20.006556
4160851.8,19.999994
4160851.8,19.999994
4161600,20.20437
4162500,20.728235
4163400,21.185907
4164300,21.500574
4165200,21.700922
4166100,21.826899
4167000,21.906824
4167900,21.958551
4168800,21.993067
4169030.5,21.999994
4169030.5,21.999994
4169700,21.773249
4170600,21.248865
4171500,20.809015
4172400,20.497614
4173300,20.288568
4174200,20.150324
4175100,20.058832
4175962.8,19.999994
4175962.8,19.999994
4176000,19.99856
4176900,20.299768
4177800,20.828608
4178700,21.263056
4179600,21.561914
4180500,21.757715
4181400,21.886713
4182300,21.974878
4182624,21.999994
4182624,21.999994
4183200,21.846857
4184100,21.357294
4185000,20.932856
4185900,20.636255
4186800,20.444025
4187700,20.323786
4188600,20.250696
4189500,20.207758
4190400,20.183832
4191300,20.171991
4192200,20.167994
4193100,20.16891
4194000,20.172297
4194900,20.176142
4195800,20.179102
4196700,20.181025
4197600,20.18258
4198500,20.184626
4199400,20.188044
4200300,20.192652
4201200,20.197412
4202100,20.201075
4203000,20.203058
4203900,20.203455
4204800,20.202326
4205700,20.199701
4206600,20.19552
4207500,20.189661
4208400,20.182032
4209300,20.172022
4210200,20.158197
4211100,20.140741
4212000,20.121546
4212900,20.103052
4213800,20.086145
4214700,20.07104
4215600,20.057947
4216500,20.047419
4217400,20.039942
4218300,20.034845
4219200,20.03036
4220100,20.024744
4221000,20.017694
4221900,20.009638
4222800,20.000544
4222850,19.999994
4222850,19.999994
4223700,20.27801
4224600,20.823664
4225500,21.279902
4226400,21.59115
4227300,21.789087
4228200,21.912073
4229100,21.988062
4229291.5,21.999994
4229291.5,21.999994
4230000,21.768824
4230900,21.255304
4231800,20.822992
4232700,20.512537
4233600,20.300379
4234500,20.158655
4235400,20.064844
4236300,20.002466
4236344.5,19.999994
4236344.5,19.999994
4237200,20.254328
4238100,20.779657
4239000,21.220972
4239900,21.522547
4240800,21.714655
4241700,21.83465
4242600,21.910181
4243500,21.95904
4244400,21.992151
4244667,21.999994
4244667,21.999994
4245300,21.793268
4246200,21.271997
4247100,20.831232
4248000,20.519617
4248900,20.310266
4249800,20.171228
4250700,20.078577
4251600,20.016443
4251914.5,19.999994
4251914.5,19.999994
4252500,20.125483
4253400,20.632227
4254300,21.119715
4255200,21.468561
4256100,21.69552
4257000,21.838434
4257900,21.92782
4258800,21.984156
4259147.5,21.999994
4259147.5,21.999994
4259700,21.84115
4260600,21.327417
4261500,20.87417
4262400,20.548609
4263300,20.328974
4264200,20.18426
4265100,20.089594
4266000,20.027582
4266563.5,19.999994
4266563.5,19.999994
4266900,20.03921
4267800,20.48672
4268700,21.00506
4269600,21.395105
4270500,21.654535
4271400,21.819666
4272300,21.923395
4273200,21.989008
4273398.5,21.999994
4273398.5,21.999994
4274100,21.76977
4275000,21.2568
4275900,20.828638
4276800,20.526087
4277700,20.324244
4278600,20.194452
4279500,20.11297
4280400,20.061853
4281300,20.028254
4282200,20.005152
4282451,19.999994
4282451,19.999994
4283100,20.168848
4284000,20.69958
4284900,21.187922
4285800,21.532953
4286700,21.75683
4287600,21.897974
4288500,21.986414
4288684.5,21.999994
4288684.5,21.999994
4289400,21.772028
4290300,21.266077
4291200,20.84295
4292100,20.542536
4293000,20.340357
4293900,20.206812
4294800,20.118586
4295700,20.059168
4296600,20.017633
4297086,19.999994
4297086,19.999994
4297500,20.064997
4298400,20.539026
4299300,21.046656
4300200,21.413752
4301100,21.646418
4302000,21.785913
4302900,21.86883
4303800,21.918055
4304700,21.947718
4305600,21.9667
4306500,21.980616
4307400,21.9927
4307976.5,21.999994
4307976.5,21.999994
4308300,21.93197
4309200,21.434473
4310100,20.940912
4311000,20.575556
4311900,20.32516
4312800,20.158136
4313700,20.047998
