Time|s,walCap.T|degC
849600,17.40893
850500,17.4024
851400,17.395807
852300,17.389185
853200,17.382654
854100,17.376093
855000,17.369532
855900,17.363092
856800,17.356653
857700,17.350214
858600,17.343775
859500,17.337336
860400,17.330896
861300,17.324366
862200,17.317804
863100,17.311243
864000,17.304712
864900,17.298151
865800,17.291773
866700,17.285486
867600,17.279291
868500,17.273188
869400,17.267145
870300,17.261194
871200,17.255274
872100,17.249384
873000,17.243555
873900,17.237696
874800,17.231897
875700,17.226099
876600,17.220331
877500,17.214563
878400,17.208765
879300,17.202967
880200,17.197046
881100,17.191156
882000,17.185236
882900,17.179346
883800,17.173395
884700,17.167444
885600,17.161493
886500,17.155542
887400,17.14956
888300,17.143549
889200,17.137568
890100,17.131556
891000,17.125544
891900,17.119562
892800,17.113611
893700,17.107752
894600,17.101954
895500,17.096643
896400,17.09173
897300,17.08761
898200,17.084253
899100,17.08175
900000,17.080164
900900,17.079645
901800,17.0805
902700,17.083063
903600,17.088526
904500,17.097284
905400,17.108454
906300,17.120935
907200,17.133966
908100,17.147303
909000,17.161097
909900,17.1755
910800,17.190577
911700,17.206232
912600,17.222559
913500,17.239618
914400,17.25738
915300,17.275782
916200,17.294794
917100,17.31405
918000,17.332819
918900,17.350214
919800,17.365747
920700,17.378748
921600,17.388147
922500,17.393427
923400,17.395166
924300,17.394495
925200,17.392145
926100,17.388575
927000,17.384333
927900,17.379816
928800,17.37533
929700,17.370874
930600,17.366571
931500,17.362299
932400,17.358027
933300,17.353785
934200,17.349543
935100,17.345392
936000,17.341242
936900,17.337091
937800,17.333033
938700,17.328974
939600,17.324915
940500,17.320704
941400,17.3164
942300,17.312067
943200,17.307703
944100,17.303278
945000,17.298853
945900,17.294336
946800,17.28982
947700,17.285273
948600,17.280664
949500,17.276026
950400,17.271387
951300,17.266718
952200,17.26208
953100,17.25744
954000,17.252802
954900,17.248194
955800,17.243647
956700,17.23913
957600,17.234705
958500,17.230402
959400,17.22619
960300,17.222132
961200,17.218134
962100,17.214167
963000,17.21026
963900,17.206354
964800,17.202478
965700,17.19848
966600,17.194513
967500,17.190546
968400,17.186457
969300,17.182184
970200,17.177912
971100,17.17364
972000,17.169275
972900,17.164911
973800,17.160517
974700,17.156397
975600,17.152948
976500,17.150263
977400,17.148218
978300,17.146784
979200,17.14593
980100,17.145655
981000,17.14596
981900,17.146235
982800,17.145288
983700,17.142603
984600,17.139032
985500,17.135065
986400,17.131067
987300,17.12713
988200,17.123163
989100,17.119165
990000,17.115076
990900,17.110987
991800,17.106897
992700,17.102808
993600,17.09875
994500,17.09466
995400,17.090601
996300,17.086664
997200,17.082758
998100,17.078882
999000,17.074976
999900,17.07113
1000800,17.067286
1001700,17.06341
1002600,17.059412
1003500,17.055323
1004400,17.051172
1005300,17.04696
1006200,17.042688
1007100,17.038355
1008000,17.03399
1008900,17.029505
1009800,17.024958
1010700,17.020319
1011600,17.01562
1012500,17.010828
1013400,17.005976
1014300,17.001001
1015200,16.995966
1016100,16.990747
1017000,16.985315
1017900,16.97973
1018800,16.973963
1019700,16.968103
1020600,16.962122
1021500,16.955988
1022400,16.949762
1023300,16.943445
1024200,16.937037
1025100,16.930567
1026000,16.923975
1026900,16.917383
1027800,16.91073
1028700,16.904016
1029600,16.897242
1030500,16.890467
1031400,16.88363
1032300,16.876764
1033200,16.869806
1034100,16.862665
1035000,16.855371
1035900,16.847986
1036800,16.84051
1037700,16.833063
1038600,16.825586
1039500,16.818048
1040400,16.810541
1041300,16.803034
1042200,16.795496
1043100,16.787928
1044000,16.780329
1044900,16.77273
1045800,16.7651
1046700,16.75741
1047600,16.74972
1048500,16.741999
1049400,16.734278
1050300,16.726557
1051200,16.718836
1052100,16.710993
1053000,16.702997
1053900,16.695002
1054800,16.687006
1055700,16.67901
1056600,16.671015
1057500,16.66308
1058400,16.655146
1059300,16.647211
1060200,16.639277
1061100,16.631372
1062000,16.623621
1062900,16.616205
1063800,16.609583
1064700,16.604486
1065600,16.602137
1066500,16.603174
1067400,16.60708
1068300,16.613245
1069200,16.62176
1070100,16.63244
1071000,16.644892
1071900,16.6589
1072800,16.674128
1073700,16.69024
1074600,16.70724
1075500,16.72494
1076400,16.743158
1077300,16.761835
1078200,16.780756
1079100,16.799707
1080000,16.818262
1080900,16.835962
1081800,16.852259
1082700,16.866327
1083600,16.876307
1084500,16.880854
1085400,16.88067
1086300,16.878565
1087200,16.877771
1088100,16.879938
1089000,16.88421
1089900,16.887812
1090800,16.8883
1091700,16.885035
1092600,16.879145
1093500,16.87237
1094400,16.865442
1095300,16.858484
1096200,16.851374
1097100,16.844202
1098000,16.83697
1098900,16.829706
1099800,16.822443
1100700,16.81515
1101600,16.807856
1102500,16.800531
1103400,16.793238
1104300,16.785944
1105200,16.77865
1106100,16.771357
1107000,16.764368
1107900,16.75744
1108800,16.750544
1109700,16.743647
1110600,16.73678
1111500,16.729975
1112400,16.7232
1113300,16.716394
1114200,16.709589
1115100,16.702845
1116000,16.69613
1116900,16.689386
1117800,16.682642
1118700,16.675928
1119600,16.669214
1120500,16.66247
1121400,16.655756
1122300,16.649012
1123200,16.642237
1124100,16.635462
1125000,16.628687
1125900,16.62179
1126800,16.614862
1127700,16.607935
1128600,16.601007
1129500,16.59405
1130400,16.587122
1131300,16.580286
1132200,16.573847
1133100,16.567652
1134000,16.56161
1134900,16.555658
1135800,16.549616
1136700,16.543543
1137600,16.53747
1138500,16.531183
1139400,16.524714
1140300,16.518244
1141200,16.511713
1142100,16.50506
1143000,16.498407
1143900,16.491724
1144800,16.48504
1145700,16.47851
1146600,16.47201
1147500,16.465662
1148400,16.459345
1149300,16.453272
1150200,16.447199
1151100,16.441278
1152000,16.43548
1152900,16.429682
1153800,16.423883
1154700,16.418024
1155600,16.412195
1156500,16.406366
1157400,16.400537
1158300,16.39474
1159200,16.38891
1160100,16.383234
1161000,16.377588
1161900,16.371912
1162800,16.366236
1163700,16.36056
1164600,16.354883
1165500,16.349237
1166400,16.343592
1167300,16.337885
1168200,16.33224
1169100,16.328943
1170000,16.333368
1170900,16.348017
1171800,16.36999
1172700,16.393488
1173600,16.415827
1174500,16.436579
1175400,16.45553
1176300,16.472223
1177200,16.486506
1178100,16.498346
1179000,16.507715
1179900,16.514734
1180800,16.519403
1181700,16.521814
1182600,16.522028
1183500,16.520258
1184400,16.516657
1185300,16.5115
1186200,16.505365
1187100,16.498957
1188000,16.492365
1188900,16.485682
1189800,16.478937
1190700,16.472193
1191600,16.465387
1192500,16.458612
1193400,16.451807
1194300,16.444971
1195200,16.438166
1196100,16.431177
1197000,16.424036
1197900,16.416712
1198800,16.409296
1199700,16.40185
1200600,16.394464
1201500,16.386896
1202400,16.379297
1203300,16.371668
1204200,16.363764
1205100,16.355738
1206000,16.34759
1206900,16.339136
1207800,16.33056
1208700,16.321772
1209600,16.312922
1210500,16.304071
1211400,16.295252
1212300,16.286402
1213200,16.277582
1214100,16.268763
1215000,16.259943
1215900,16.251123
1216800,16.242304
1217700,16.233484
1218600,16.224665
1219500,16.215845
1220400,16.207087
1221300,16.198328
1222200,16.1896
1223100,16.180933
1224000,16.172327
1224900,16.163752
1225800,16.155329
1226700,16.146936
1227600,16.138636
1228500,16.130365
1229400,16.122126
1230300,16.113886
1231200,16.105768
1232100,16.097742
1233000,16.089869
1233900,16.08233
1234800,16.075068
1235700,16.068354
1236600,16.062037
1237500,16.056482
1238400,16.051752
1239300,16.048273
1240200,16.046473
1241100,16.04687
1242000,16.05044
1242900,16.05752
1243800,16.068323
1244700,16.082148
1245600,16.098322
1246500,16.116388
1247400,16.135798
1248300,16.156122
1249200,16.177027
1250100,16.198206
1251000,16.219416
1251900,16.240381
1252800,16.261042
1253700,16.281305
1254600,16.301203
1255500,16.320765
1256400,16.33999
1257300,16.35882
1258200,16.377283
1259100,16.394403
1260000,16.40835
1260900,16.418116
1261800,16.424524
1262700,16.429285
1263600,16.433924
1264500,16.439112
1265400,16.444086
1266300,16.44781
1267200,16.449213
1268100,16.44848
1269000,16.445978
1269900,16.44253
1270800,16.43847
1271700,16.434076
1272600,16.429468
1273500,16.424768
1274400,16.419977
1275300,16.415094
1276200,16.409998
1277100,16.404718
1278000,16.399286
1278900,16.393885
1279800,16.388483
1280700,16.383081
1281600,16.377771
1282500,16.37243
1283400,16.36709
1284300,16.361628
1285200,16.356134
1286100,16.350672
1287000,16.344812
1287900,16.33883
1288800,16.332697
1289700,16.326685
1290600,16.320826
1291500,16.31515
1292400,16.309443
1293300,16.303644
1294200,16.297724
1295100,16.29162
1296000,16.285486
1296900,16.279322
1297800,16.273035
1298700,16.266687
1299600,16.26034
1300500,16.253931
1301400,16.24734
1302300,16.240747
1303200,16.234125
1304100,16.227411
1305000,16.220667
1305900,16.213984
1306800,16.20733
1307700,16.200647
1308600,16.19436
1309500,16.188044
1310400,16.181787
1311300,16.175592
1312200,16.169428
1313100,16.163355
1314000,16.157251
1314900,16.151148
1315800,16.145044
1316700,16.139063
1317600,16.13305
1318500,16.12707
1319400,16.121058
1320300,16.115168
1321200,16.1094
1322100,16.103937
1323000,16.098932
1323900,16.094446
1324800,16.090723
1325700,16.088037
1326600,16.08645
1327500,16.085901
1328400,16.086298
1329300,16.08755
1330200,16.08938
1331100,16.090723
1332000,16.090815
1332900,16.088709
1333800,16.084986
1334700,16.08111
1335600,16.077692
1336500,16.075739
1337400,16.075647
1338300,16.078608
1339200,16.086115
1340100,16.098627
1341000,16.115015
1341900,16.133783
1342800,16.153467
1343700,16.172846
1344600,16.19079
1345500,16.206507
1346400,16.21847
1347300,16.226221
1348200,16.23089
1349100,16.234247
1350000,16.237238
1350900,16.239862
1351800,16.24203
1352700,16.243433
1353600,16.24383
1354500,16.24322
1355400,16.241877
1356300,16.240015
1357200,16.23797
1358100,16.235804
1359000,16.233515
1359900,16.231226
1360800,16.228937
1361700,16.226648
1362600,16.22436
1363500,16.222132
1364400,16.219904
1365300,16.217707
1366200,16.21551
1367100,16.213373
1368000,16.211237
1368900,16.2091
1369800,16.206842
1370700,16.204554
1371600,16.202295
1372500,16.200037
1373400,16.197748
1374300,16.19549
1375200,16.193201
1376100,16.19082
1377000,16.18847
1377900,16.18606
1378800,16.183588
1379700,16.181086
1380600,16.178583
1381500,16.175959
1382400,16.173334
1383300,16.17071
1384200,16.168024
1385100,16.165308
1386000,16.162561
1386900,16.159784
1387800,16.156977
1388700,16.15417
1389600,16.15127
1390500,16.14831
1391400,16.14535
1392300,16.142328
1393200,16.139246
1394100,16.136164
1395000,16.13296
1395900,16.129663
1396800,16.126276
1397700,16.122828
1398600,16.119318
1399500,16.115747
1400400,16.112146
1401300,16.108515
1402200,16.104853
1403100,16.10113
1404000,16.097376
1404900,16.093561
1405800,16.089838
1406700,16.086237
1407600,16.08343
1408500,16.081781
1409400,16.081629
1410300,16.083979
1411200,16.089777
1412100,16.09936
1413000,16.112299
1413900,16.128016
1414800,16.146296
1415700,16.166803
1416600,16.18905
1417500,16.212091
1418400,16.235071
1419300,16.257288
1420200,16.279291
1421100,16.302088
1422000,16.326593
1422900,16.352503
1423800,16.378962
1424700,16.404566
1425600,16.428614
1426500,16.451227
1427400,16.472376
1428300,16.492151
1429200,16.510584
1430100,16.527704
1431000,16.543299
1431900,16.5563
1432800,16.56521
1433700,16.569513
1434600,16.56991
1435500,16.569574
1436400,16.569025
1437300,16.568323
1438200,16.567469
1439100,16.566553
1440000,16.565516
1440900,16.564295
1441800,16.56286
1442700,16.561213
1443600,16.559229
1444500,16.557001
1445400,16.554651
1446300,16.552118
1447200,16.549494
1448100,16.546839
1449000,16.544062
1449900,16.541285
1450800,16.538477
1451700,16.535639
1452600,16.5328
1453500,16.529932
1454400,16.527063
1455300,16.524164
1456200,16.521265
1457100,16.518335
1458000,16.515375
1458900,16.512384
1459800,16.509363
1460700,16.506433
1461600,16.503504
1462500,16.500574
1463400,16.497675
1464300,16.494745
1465200,16.491846
1466100,16.488916
1467000,16.486017
1467900,16.48318
1468800,16.480371
1469700,16.477564
1470600,16.474756
1471500,16.471949
1472400,16.469141
1473300,16.466303
1474200,16.463495
1475100,16.460688
1476000,16.45788
1476900,16.455072
1477800,16.452265
1478700,16.449457
1479600,16.44665
1480500,16.443903
1481400,16.441126
1482300,16.43838
1483200,16.435602
1484100,16.432856
1485000,16.43014
1485900,16.427485
1486800,16.42483
1487700,16.422174
1488600,16.41952
1489500,16.416864
1490400,16.41421
1491300,16.411585
1492200,16.40896
1493100,16.406305
1494000,16.40368
1494900,16.400934
1495800,16.398188
1496700,16.395441
1497600,16.392633
1498500,16.389856
1499400,16.387629
1500300,16.386225
1501200,16.385767
1502100,16.386255
1503000,16.38772
1503900,16.3901
1504800,16.393366
1505700,16.397486
1506600,16.402552
1507500,16.408472
